customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score,loan_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted,total_payments,missed_payments,partial_payments,delinquent_months,avg_days_late,max_days_late,total_emi_due,total_emi_paid,payment_completion_rate,delinquency_rate,avg_inflow,avg_outflow,avg_net_cash_flow,avg_cash_flow_consistency,avg_balance_volatility,total_spending_shocks,total_overdrafts
C01663,Pranit Shere,31,Female,Hyderabad,Married,Salaried,Sales Executive,44812,20682,5298,625982,Rented,Bachelor,1,712,33,1,2,87,YouTube,iPhone,54,LN854348,Personal,1707651,1341839,12,15.1,121175.45,2.7,2025-08-01,43,57,0.278,Medium,0,Insufficient Repayment Capacity,2.5,Rejected,0,14,2,4,3,10.642857142857142,45,110322.38,78135.11,0.708,0.214,44594.5,23453.083333333332,21141.416666666668,75.58333333333333,0.36166666666666664,1,1
C01664,Harsh Tripathi,22,Male,Mumbai,Single,Student,Student,22018,11171,253,34487,Owned,Diploma,1,653,37,0,3,45,Instagram,Web,15,LN212441,Education,270562,256341,48,11.39,6673.92,0.3,2025-09-17,35,65,0.23,Medium,1,,0.97,Active,0,24,2,2,2,9.583333333333334,80,191440.56,168262.44,0.879,0.083,16527.166666666668,12340.833333333334,4186.333333333333,38.666666666666664,0.34500000000000003,1,2
C01665,Balveer Wadhwa,36,Other,Pune,Single,Salaried,Sales Executive,148608,116124,52739,3984409,Rented,Bachelor,0,693,45,6,1,103,Google Ads,Web,34,LN128105,Medical,3455249,2754706,12,12.63,245564.9,1.65,2026-01-27,60,40,0.38,High,0,Insufficient Repayment Capacity,1.54,Rejected,0,15,0,1,1,3.466666666666667,17,570431.5499999999,556322.63,0.975,0.067,148336.75,119210.91666666667,29125.833333333332,91.0,0.3775,1,1
C01666,Jyoti Ganesan,49,Female,Chennai,Married,Self-employed,Business Owner,68612,30171,7323,535571,Rented,Diploma,1,653,55,6,2,14,Facebook,iPhone,9,LN476770,Business,2087069,1527671,36,14.35,52472.24,0.76,2025-08-13,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.86,Rejected,0,18,1,2,3,6.888888888888889,44,503817.3,455412.86,0.904,0.167,65859.33333333333,32518.333333333332,33341.0,77.91666666666667,0.35333333333333333,1,0
C01667,Lekha Sehgal,33,Female,Bangalore,Married,Salaried,Sales Executive,31506,13721,3017,312611,Family Owned,Bachelor,3,728,41,9,2,160,Google Ads,Web,80,LN560722,Medical,834341,753766,12,16.15,68443.35,2.17,2025-02-15,40,60,0.26,Medium,0,Insufficient Repayment Capacity,1.99,Rejected,0,13,1,2,1,5.615384615384615,32,221931.58,194361.48,0.876,0.077,31604.25,15007.333333333334,16596.916666666668,89.08333333333333,0.3775,1,0
C01668,Isaiah Nigam,50,Male,Bhubaneswar,Married,Self-employed,Freelancer,89345,66536,17945,321841,Family Owned,High School,4,689,76,16,4,201,Instagram,Android,52,LN834247,Personal,1128323,1087693,12,13.83,97573.84,1.09,2025-08-24,73,27,0.458,High,0,Insufficient Repayment Capacity,1.01,Rejected,0,24,3,9,4,12.666666666666666,78,852742.56,636727.53,0.747,0.167,93847.5,83265.91666666667,10581.583333333334,67.41666666666667,0.3416666666666666,3,3
C01669,George Sabharwal,20,Female,Mumbai,Single,Student,Student,28671,26623,11422,111092,Rented,High School,0,590,20,0,1,167,Google Ads,Android,55,LN658091,Education,557944,433959,36,11.15,14238.11,0.5,2025-01-17,93,7,0.578,High,0,High Risk,1.26,Rejected,0,23,5,6,7,15.304347826086957,75,149591.77,102206.8,0.683,0.304,23835.25,29130.083333333332,-5294.833333333333,45.75,0.5816666666666667,1,9
C01670,Zaid Halder,55,Male,Ballia,Married,Salaried,Accountant,61014,37936,8640,277255,Owned,Master,3,724,114,9,4,2,YouTube,iPhone,1,LN669493,Medical,1991215,1768807,12,17.31,161583.94,2.65,2024-07-27,66,34,0.416,High,0,Insufficient Repayment Capacity,2.42,Rejected,0,20,3,2,5,14.3,89,306624.6,244892.46,0.799,0.25,61801.333333333336,39987.333333333336,21814.0,90.08333333333333,0.345,1,1
C01671,Ishanvi Jain,23,Male,Delhi,Single,Student,Student,20000,19309,5862,62322,Rented,High School,0,548,3,0,0,255,Referral,Web,78,LN105864,Personal,60395,47931,12,25.0,4555.56,0.23,2025-08-01,95,5,0.59,High,0,High Risk,0.2,Rejected,0,13,1,4,1,7.230769230769231,33,84098.56,68250.16,0.812,0.077,18990.916666666668,19686.916666666668,-696.0,43.666666666666664,0.6466666666666666,0,7
C01672,Advik Khalsa,34,Male,Bhubaneswar,Married,Salaried,Sales Executive,144959,101312,24045,2452704,Family Owned,PhD,2,696,19,4,0,145,Facebook,Android,92,LN506598,Business,1388252,1140134,60,13.68,26340.16,0.18,2024-06-18,30,70,0.2,Medium,1,,0.66,Active,0,23,0,4,3,4.913043478260869,20,324304.37,301695.21,0.93,0.13,146274.08333333334,106451.83333333333,39822.25,80.33333333333333,0.31916666666666665,0,0
C01673,Mekhala Sundaram,54,Female,Delhi,Single,Salaried,Bank Officer,54076,31682,3541,380814,Rented,PhD,0,719,118,25,4,33,Instagram,Android,22,LN520542,Home Renovation,263883,233104,60,8.23,4752.21,0.09,2025-03-17,13,87,0.098,Low,1,,0.36,Active,0,16,0,0,0,2.375,5,252063.36,252063.36,1.0,0.0,53836.583333333336,35661.416666666664,18175.166666666668,98.0,0.36083333333333334,1,1
C01674,Chaitanya Baral,54,Female,Bangalore,Single,Salaried,Doctor,27488,12604,370,60548,Family Owned,High School,1,719,115,2,7,79,Instagram,Web,42,LN622454,Business,450178,325602,36,13.51,11050.97,0.4,2026-04-08,13,87,0.098,Low,1,,0.99,Active,0,18,1,3,2,6.388888888888889,31,380728.8,339673.79,0.892,0.111,27757.666666666668,13145.833333333334,14611.833333333334,96.58333333333333,0.37916666666666665,0,0
C01675,Vinaya Kara,43,Male,Ahmedabad,Married,Self-employed,Consultant,34302,26871,10935,540037,Rented,Master,4,685,3,0,0,227,Google Ads,Web,83,LN810470,Personal,470861,339297,36,15.53,11850.09,0.35,2025-01-26,57,43,0.362,High,1,,0.82,Defaulted,1,22,5,3,8,16.272727272727273,70,217647.76,157637.19,0.724,0.364,35045.0,31040.416666666668,4004.5833333333335,46.416666666666664,0.3666666666666667,3,3
C01676,Rudra Biswas,40,Female,Bhopal,Married,Salaried,Bank Officer,80686,58054,9034,879912,Rented,Bachelor,2,702,7,11,0,108,Google Ads,Web,50,LN273790,Business,1689589,1630693,60,14.91,38717.08,0.48,2026-03-23,37,63,0.242,Medium,1,,1.68,Closed,0,12,2,2,2,9.5,50,1595000.7600000002,1244547.46,0.78,0.167,80138.08333333333,62037.166666666664,18100.916666666668,74.5,0.3383333333333334,1,1
C01677,Wyatt Kanda,32,Male,Chennai,Married,Salaried,Bank Officer,101741,65405,3768,673925,Rented,PhD,2,716,102,2,1,117,Facebook,Android,37,LN858081,Personal,1606879,1291627,12,17.6,118170.61,1.16,2025-07-11,48,52,0.308,Medium,0,Insufficient Repayment Capacity,1.06,Rejected,0,16,0,0,0,1.9375,5,68037.28,68037.28,1.0,0.0,102088.75,62434.5,39654.25,98.91666666666667,0.345,0,0
C01678,Raagini Sethi,28,Male,Indore,Married,Self-employed,Freelancer,162507,115534,63361,4394980,Owned,High School,1,725,108,4,3,9,YouTube,Android,4,LN420827,Personal,3840519,2751237,24,15.27,133751.46,0.82,2025-06-04,55,45,0.35,High,0,Insufficient Repayment Capacity,1.41,Rejected,0,12,5,3,5,28.25,73,2105116.8,1058231.06,0.503,0.417,164215.91666666666,114506.91666666667,49709.0,74.41666666666667,0.3725,0,0
C01679,Aishani Mutti,53,Male,Chennai,Divorced,Salaried,Accountant,112544,68271,5573,1764652,Rented,Master,2,687,64,3,0,151,YouTube,Android,65,LN614913,Medical,678129,537473,24,12.93,25534.78,0.23,2024-09-17,23,77,0.158,Low,1,,0.4,Active,0,12,3,2,4,20.5,86,3569216.6399999997,2415540.48,0.677,0.333,112120.33333333333,78730.16666666667,33390.166666666664,84.33333333333333,0.365,1,1
C01680,Fariq Apte,53,Male,Chapra,Single,Unemployed,Unemployed,12577,10950,0,16393,Family Owned,Master,1,435,21,0,1,110,Instagram,Android,29,LN934702,Business,300000,235168,48,15.18,6566.38,0.52,2024-10-05,100,0,0.62,High,0,High Risk,1.56,Rejected,0,22,4,3,5,13.681818181818182,85,139176.4,106102.85,0.762,0.227,7379.166666666667,11448.833333333334,-4069.6666666666665,35.916666666666664,0.6141666666666666,1,10
C01681,Abha Nadkarni,47,Female,Pune,Married,Salaried,Software Engineer,85450,45465,15447,406829,Rented,Bachelor,3,747,113,7,9,131,YouTube,Web,59,LN198527,Home Renovation,1843912,1326872,60,8.07,26948.65,0.32,2025-07-14,26,74,0.176,Medium,1,,1.29,Defaulted,1,16,2,1,2,9.25,69,1137430.88,975192.7,0.857,0.125,84736.91666666667,51940.666666666664,32796.25,90.66666666666667,0.30916666666666665,1,0
C01682,Charvi Oommen,29,Female,Nagpur,Married,Salaried,Government Employee,129174,102048,12825,1713583,Owned,Bachelor,2,722,37,6,0,267,YouTube,Android,99,LN756966,Vehicle,2736880,2602404,24,10.56,120761.49,0.93,2025-08-06,50,50,0.32,High,0,Insufficient Repayment Capacity,1.68,Rejected,0,12,3,0,3,18.916666666666668,80,110842.56,83131.92,0.75,0.25,128798.58333333333,104976.91666666667,23821.666666666668,83.33333333333333,0.35000000000000003,0,0
C01683,Lekha Manda,40,Female,Delhi,Married,Self-employed,Contractor,120334,56742,1461,1294958,Owned,Bachelor,1,714,85,0,1,111,Google Ads,iPhone,48,LN402589,Business,1480957,1112698,36,11.96,36936.24,0.31,2025-07-07,5,95,0.05,Low,1,,0.77,Closed,0,23,0,1,0,2.4347826086956523,6,1494073.56,1461006.04,0.978,0.0,120205.25,55980.416666666664,64224.833333333336,64.16666666666667,0.335,0,0
C01684,Dominic Mittal,41,Female,Indore,Married,Salaried,Software Engineer,64973,49239,25116,986870,Owned,Master,3,697,56,0,4,176,Instagram,Android,45,LN690645,Business,1550866,1325693,48,13.97,36206.57,0.56,2025-02-08,60,40,0.38,High,0,Insufficient Repayment Capacity,1.7,Rejected,0,23,1,1,2,5.956521739130435,64,36503.299999999996,34179.71,0.936,0.087,64734.5,53575.916666666664,11158.583333333334,73.58333333333333,0.33166666666666667,2,2
C01685,Darika Sarin,31,Male,Indore,Married,Salaried,Teacher,71529,43928,14934,1187351,Rented,PhD,2,703,119,7,2,184,Instagram,Web,70,LN873665,Personal,1658861,1390741,36,13.56,47235.57,0.66,2024-08-26,55,45,0.35,High,0,Insufficient Repayment Capacity,1.62,Rejected,0,12,1,0,1,5.333333333333333,43,166414.08000000002,152546.24,0.917,0.083,72381.41666666667,46691.833333333336,25689.583333333332,74.16666666666667,0.3283333333333333,1,1
C01686,Siddharth Luthra,25,Male,Bhopal,Single,Salaried,Accountant,95356,53983,1982,918727,Owned,High School,1,698,7,0,0,64,Referral,iPhone,17,LN719505,Business,1240828,1099463,36,11.6,36308.21,0.38,2025-04-30,5,95,0.05,Low,1,,0.96,Active,0,12,1,1,2,7.166666666666667,36,1625474.52,1443172.23,0.888,0.167,96355.66666666667,62718.0,33637.666666666664,75.66666666666667,0.3575,2,2
C01687,Vaishnavi Wali,57,Female,Ballia,Divorced,Self-employed,Contractor,40423,31290,2560,203970,Rented,Bachelor,1,672,39,2,0,215,Referral,Web,60,LN787031,Home Renovation,590253,428412,60,8.33,8754.47,0.22,2026-02-21,33,67,0.218,Medium,1,,0.88,Closed,0,12,3,5,5,20.333333333333332,90,832316.52,507263.30000000005,0.609,0.417,42495.0,36493.166666666664,6001.833333333333,72.41666666666667,0.35000000000000003,2,3
C01688,Harsh Edwin,57,Female,Bhubaneswar,Single,Self-employed,Business Owner,64180,35118,22145,275757,Rented,High School,0,687,105,30,8,97,YouTube,Web,33,LN429078,Vehicle,1797796,1572788,36,8.52,49663.62,0.77,2025-01-11,56,44,0.356,High,0,Insufficient Repayment Capacity,2.04,Rejected,0,16,0,2,1,3.75,18,459251.52,425291.15,0.926,0.062,65247.0,38052.25,27194.75,51.25,0.35000000000000003,1,1
C01689,Anmol Bhat,57,Female,Chapra,Married,Salaried,Software Engineer,66794,41960,13922,1093757,Rented,Master,3,753,90,31,5,55,Facebook,Android,18,LN160519,Vehicle,748113,599683,24,10.14,27711.09,0.41,2025-08-17,22,78,0.152,Low,1,,0.75,Active,0,22,1,0,1,5.863636363636363,88,564415.72,538760.46,0.955,0.045,65800.25,41735.75,24064.5,88.41666666666667,0.12,0,0
C01690,Ijaya Kara,34,Female,Srinagar,Married,Salaried,Bank Officer,41766,25019,5610,609111,Owned,Master,1,725,40,4,1,87,YouTube,Android,30,LN255994,Vehicle,631804,554699,24,11.81,26062.42,0.62,2026-03-10,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.11,Rejected,0,20,0,2,1,4.25,20,687187.6,655117.7999999999,0.953,0.05,41706.833333333336,26386.416666666668,15320.416666666666,80.75,0.35083333333333333,1,0
C01691,Faras Pau,56,Female,Srinagar,Married,Salaried,Teacher,67622,47844,6881,470768,Family Owned,PhD,2,686,88,2,1,46,Google Ads,Web,27,LN818609,Personal,65895,48431,36,15.67,1694.81,0.03,2024-09-04,30,70,0.2,Medium,1,,0.06,Closed,0,22,3,2,4,10.045454545454545,66,869695.86,709491.96,0.816,0.182,67495.5,54114.083333333336,13381.416666666666,75.33333333333333,0.36833333333333335,1,1
C01692,Ishaan Sibal,51,Male,Ranchi,Married,Salaried,Government Employee,82660,49104,27041,538982,Rented,Diploma,4,741,27,27,2,179,Instagram,Android,78,LN308203,Personal,1346612,1179432,12,23.27,111110.37,1.34,2025-05-10,65,35,0.41,High,0,Insufficient Repayment Capacity,1.19,Rejected,0,12,5,3,6,31.0,73,306481.32,161541.86,0.527,0.5,82621.33333333333,58516.083333333336,24105.25,88.58333333333333,0.3491666666666667,2,2
C01693,Jhalak Khurana,40,Male,Pune,Married,Self-employed,Shop Owner,192723,114948,56795,4951665,Rented,Master,4,735,117,17,0,148,Instagram,Web,78,LN873061,Personal,2886421,2499948,12,20.38,232036.35,1.2,2024-10-20,55,45,0.35,High,0,Insufficient Repayment Capacity,1.08,Rejected,0,20,5,4,5,19.6,89,2926158.4000000004,2047677.9700000002,0.7,0.25,196869.41666666666,109748.66666666667,87120.75,50.75,0.3925,0,0
C01694,Ryan Murthy,43,Male,Kolkata,Married,Unemployed,Unemployed,1812,1603,0,2451,Rented,Master,4,474,22,0,1,37,YouTube,Android,17,LN372550,Business,300000,293766,36,17.77,10586.48,5.84,2025-08-09,100,0,0.62,High,0,High Risk,13.51,Rejected,0,16,6,2,7,25.375,87,101379.52,55522.78,0.548,0.438,1219.6666666666667,1637.9166666666667,-418.25,29.416666666666668,0.6708333333333334,1,10
C01695,Dipta Nadig,45,Female,Srinagar,Married,Self-employed,Shop Owner,246307,179526,32556,4576038,Owned,Diploma,3,736,70,19,5,78,YouTube,Web,26,LN808656,Vehicle,7133683,6246905,48,9.53,157031.36,0.64,2024-06-14,48,52,0.308,Medium,0,Insufficient Repayment Capacity,2.11,Rejected,0,15,1,2,1,5.333333333333333,43,3466866.4499999997,3065297.35,0.884,0.067,244384.58333333334,183750.41666666666,60634.166666666664,54.25,0.38083333333333336,0,1
C01696,Sanaya Tata,21,Female,Meerut,Single,Student,Student,29834,15087,10001,66322,Family Owned,Diploma,1,624,11,0,0,87,Referral,Web,33,LN917752,Education,424372,389677,48,10.23,9926.31,0.33,2024-12-09,70,30,0.44,High,1,,1.09,Closed,0,22,1,3,3,5.863636363636363,45,228210.62,204151.28,0.895,0.136,25369.916666666668,15262.416666666666,10107.5,46.833333333333336,0.7191666666666667,0,0
C01697,Naveen Chahal,49,Female,Chennai,Married,Salaried,Doctor,117129,69444,31547,4149821,Owned,Diploma,3,783,80,20,6,113,YouTube,Web,34,LN476176,Home Renovation,4848501,4561455,48,8.29,111980.43,0.96,2025-08-20,45,55,0.29,Medium,0,Insufficient Repayment Capacity,3.25,Rejected,0,15,0,4,1,5.666666666666667,19,2154780.45,1920206.97,0.891,0.067,115285.08333333333,85022.66666666667,30262.416666666668,79.0,0.155,3,2
C01698,Fariq Prakash,29,Male,Chapra,Married,Self-employed,Shop Owner,222918,160673,53790,7277038,Rented,High School,4,707,60,7,1,31,Referral,iPhone,18,LN411494,Vehicle,5020107,4435588,60,10.6,95557.96,0.43,2024-06-21,57,43,0.362,High,1,,1.66,Active,0,22,6,3,7,20.045454545454547,81,6809124.96,4594086.35,0.675,0.318,241187.16666666666,167791.91666666666,73395.25,77.91666666666667,0.3541666666666667,0,1
C01699,Ekantika Sundaram,63,Female,Nagpur,Single,Self-employed,Contractor,54216,36399,19406,805058,Owned,Diploma,0,704,116,33,2,142,Google Ads,Web,76,LN227171,Vehicle,1749276,1537048,60,8.9,31832.04,0.59,2024-12-30,58,42,0.368,High,0,Insufficient Repayment Capacity,2.36,Rejected,0,12,0,1,0,3.1666666666666665,8,1481531.8800000001,1453490.1,0.981,0.0,58910.583333333336,36381.333333333336,22529.25,73.33333333333333,0.3466666666666667,0,0
C01700,Chatura Purohit,48,Female,Kolkata,Single,Self-employed,Freelancer,77246,32479,13697,461736,Family Owned,High School,0,696,82,15,0,155,YouTube,Android,55,LN528469,Business,1919843,1597103,60,14.47,37552.1,0.49,2025-04-01,25,75,0.17,Medium,1,,1.72,Active,0,22,0,1,0,2.6818181818181817,8,386548.13999999996,381071.8,0.986,0.0,79623.5,41670.333333333336,37953.166666666664,72.08333333333333,0.32,2,1
C01701,Viraj Lad,39,Male,Darbhanga,Married,Salaried,Teacher,133491,84570,717,3550835,Rented,Diploma,3,705,117,4,6,172,Referral,Android,70,LN151300,Business,3194383,2418940,48,13.41,65387.42,0.49,2024-10-31,18,82,0.128,Low,1,,1.51,Closed,0,18,1,0,1,6.611111111111111,79,620824.14,586333.91,0.944,0.056,132625.08333333334,81512.08333333333,51113.0,80.83333333333333,0.3491666666666667,0,0
C01702,Advika Prabhu,40,Male,Delhi,Married,Salaried,Bank Officer,25032,10342,8225,90345,Rented,Diploma,3,710,40,3,2,326,Google Ads,Android,93,LN318656,Medical,313530,311983,12,19.25,28788.52,1.15,2025-06-12,56,44,0.356,High,0,Insufficient Repayment Capacity,1.04,Rejected,0,16,3,3,4,14.1875,64,222789.28,156099.51,0.701,0.25,24872.0,11383.5,13488.5,77.66666666666667,0.33,1,0
C01703,Rushil Din,37,Female,Surat,Married,Self-employed,Freelancer,50495,35383,190,710901,Family Owned,Bachelor,1,699,68,1,1,286,Facebook,iPhone,88,LN775047,Medical,2011677,1966741,24,15.34,95678.69,1.89,2025-07-22,58,42,0.368,High,0,Insufficient Repayment Capacity,3.25,Rejected,0,18,5,3,6,19.055555555555557,79,1336227.3,903568.7400000001,0.676,0.333,52017.083333333336,39059.75,12957.333333333334,75.0,0.3841666666666667,1,1
C01704,Vasana Buch,49,Male,Mumbai,Married,Salaried,Bank Officer,29948,23731,9746,170153,Rented,PhD,4,700,111,0,6,19,Instagram,Web,10,LN890558,Vehicle,605003,450190,60,10.43,9660.74,0.32,2025-06-06,60,40,0.38,High,1,,1.25,Defaulted,1,15,4,4,5,18.933333333333334,59,353035.35,228970.49,0.649,0.333,29634.416666666668,22800.166666666668,6834.25,84.75,0.33916666666666667,0,0
C01705,Charles Bera,56,Male,Indore,Married,Unemployed,Unemployed,8671,6562,0,5404,Rented,Diploma,1,502,58,0,0,70,Facebook,Android,29,LN351558,Business,300000,236780,48,14.96,6584.96,0.76,2026-05-10,100,0,0.62,High,0,High Risk,2.28,Rejected,0,23,5,7,6,18.652173913043477,87,40819.25,26635.41,0.653,0.261,5820.833333333333,6891.583333333333,-1070.75,26.833333333333332,0.7008333333333333,1,8
C01706,Adweta Dhingra,53,Male,Pune,Single,Self-employed,Business Owner,139805,60018,55121,4522676,Rented,Diploma,1,751,72,30,5,101,Instagram,iPhone,54,LN717853,Business,3585769,3052793,48,12.8,81596.08,0.58,2024-12-04,30,70,0.2,Medium,0,Insufficient Repayment Capacity,1.82,Rejected,0,12,1,1,1,10.166666666666666,83,3845126.2800000003,3414906.33,0.888,0.083,141639.66666666666,57806.75,83832.91666666667,61.416666666666664,0.12416666666666666,0,0
C01707,Kabir Edwin,42,Female,Meerut,Married,Unemployed,Unemployed,6585,6239,0,647,Owned,PhD,2,457,115,0,0,42,YouTube,iPhone,16,LN926945,Home Renovation,50000,42300,48,13.56,1146.6,0.17,2026-03-07,100,0,0.62,High,0,High Risk,0.54,Rejected,0,17,0,8,3,7.352941176470588,20,16641.13,12710.66,0.764,0.176,4391.5,6810.916666666667,-2419.4166666666665,42.25,0.6658333333333334,1,11
C01708,Ekanta Madan,21,Female,Hyderabad,Single,Student,Student,18647,17538,3697,109693,Owned,High School,1,589,1,0,0,7,Facebook,Web,2,LN353530,Personal,182161,167679,12,25.87,16007.79,0.86,2025-09-17,88,12,0.548,High,0,High Risk,0.75,Rejected,0,14,2,5,3,12.428571428571429,57,62086.08,44271.49,0.713,0.214,17052.333333333332,18567.333333333332,-1515.0,57.333333333333336,0.5666666666666667,1,6
C01709,Falan Samra,49,Female,Delhi,Married,Salaried,Accountant,123771,70274,570,3017993,Family Owned,Bachelor,4,739,8,10,0,84,Referral,Web,50,LN729331,Home Renovation,3976990,3423180,60,8.55,70314.3,0.57,2026-02-13,40,60,0.26,Medium,1,,2.3,Active,0,24,0,0,0,2.5416666666666665,5,1260571.68,1260571.68,1.0,0.0,123454.5,69543.0,53911.5,96.33333333333333,0.33499999999999996,0,0
C01710,Chakradhar Aurora,22,Male,Darbhanga,Single,Salaried,Bank Officer,73633,45248,21644,308781,Owned,High School,1,676,9,0,0,25,Facebook,Web,16,LN712165,Vehicle,1379329,1321268,24,9.12,60434.56,0.82,2025-11-01,63,37,0.398,High,0,Insufficient Repayment Capacity,1.5,Rejected,0,16,0,2,0,4.0,15,38712.16,35863.19,0.926,0.0,74787.33333333333,46768.083333333336,28019.25,92.08333333333333,0.3325,1,0
C01711,Dalbir Gour,29,Female,Jamshedpur,Married,Self-employed,Shop Owner,33802,23037,3657,367057,Rented,Diploma,2,688,101,1,6,98,Facebook,Web,31,LN695982,Medical,706161,547334,12,18.09,50203.02,1.49,2024-11-15,50,50,0.32,High,0,Insufficient Repayment Capacity,1.35,Rejected,0,19,3,7,5,17.210526315789473,85,540477.42,370105.92,0.685,0.263,33675.0,26503.333333333332,7171.666666666667,60.416666666666664,0.3641666666666667,2,2
C01712,Chakradhar Dhingra,42,Female,Patna,Married,Salaried,Government Employee,77247,36113,6999,306684,Rented,Master,3,714,20,17,1,27,Google Ads,Android,14,LN134841,Medical,942402,928778,24,18.59,46633.61,0.6,2025-04-17,30,70,0.2,Medium,1,,1.0,Closed,0,19,1,4,2,8.052631578947368,56,1267487.1500000001,1095681.77,0.864,0.105,78167.0,34991.833333333336,43175.166666666664,78.0,0.3408333333333333,0,0
C01713,Megha Chauhan,46,Male,Hyderabad,Married,Salaried,Teacher,130329,95510,18627,1977974,Rented,Master,2,715,39,24,2,2,Google Ads,Android,1,LN822012,Business,3862189,3745925,60,11.62,82608.5,0.63,2026-01-23,58,42,0.368,High,0,Insufficient Repayment Capacity,2.4,Rejected,0,13,3,1,3,16.307692307692307,70,1200752.67,883410.47,0.736,0.231,129954.25,98034.83333333333,31919.416666666668,83.25,0.36083333333333334,0,0
C01714,Samaksh Chand,32,Male,Ballia,Divorced,Salaried,Sales Executive,42529,20064,5213,193616,Rented,PhD,2,727,73,5,6,92,Google Ads,Android,28,LN847528,Home Renovation,878522,734519,60,8.21,14967.33,0.35,2025-08-11,18,82,0.128,Low,1,,1.44,Defaulted,1,18,0,1,0,3.0555555555555554,5,118114.38,115641.5,0.979,0.0,42787.666666666664,19569.5,23218.166666666668,96.75,0.34833333333333333,0,0
C01715,Ekapad Din,32,Female,Kolkata,Married,Self-employed,Freelancer,42459,27093,8802,569900,Family Owned,Diploma,2,691,112,1,2,208,Referral,Android,85,LN155206,Business,971067,741911,36,14.74,25624.23,0.6,2024-09-06,55,45,0.35,High,0,Insufficient Repayment Capacity,1.46,Rejected,0,13,2,2,2,13.384615384615385,78,169521.04,135266.21,0.798,0.154,42519.166666666664,25881.166666666668,16638.0,88.83333333333333,0.3758333333333333,0,0
