customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score
C01241,Yauvani Varkey,57,Male,Darbhanga,Married,Salaried,Government Employee,134996,63488,10036,4593588,Owned,High School,4,770,38,24,0,71,Facebook,iPhone,31
C01242,Abhiram Gokhale,59,Male,Pune,Married,Salaried,Doctor,33485,25889,6249,337152,Rented,Diploma,2,714,24,31,2,144,Referral,Android,64
C01243,Elijah Nanda,45,Male,Kolkata,Divorced,Salaried,Doctor,90881,57624,32591,287405,Rented,Master,2,685,65,3,0,140,Google Ads,Web,64
C01244,Kritika Muni,37,Male,Meerut,Married,Salaried,Accountant,72639,50473,6751,556352,Family Owned,Bachelor,4,696,37,5,2,58,Referral,Web,18
C01245,Champak Shenoy,51,Male,Chennai,Married,Self-employed,Business Owner,62927,44425,21398,288403,Rented,High School,3,686,36,13,0,82,YouTube,Web,55
C01246,Isha Merchant,20,Female,Pune,Married,Student,Student,26772,13559,10458,94857,Owned,High School,4,644,12,0,1,185,Google Ads,Web,55
C01247,Charita Suri,20,Female,Chapra,Single,Student,Student,24138,22352,1347,58438,Family Owned,High School,1,596,9,0,0,184,Referral,Web,56
C01248,Girindra Dugal,22,Male,Bhubaneswar,Single,Student,Student,21257,19125,8030,71693,Owned,Bachelor,0,591,39,0,0,33,Google Ads,Android,13
C01249,Jyoti Sandhu,49,Female,Bhopal,Married,Salaried,Bank Officer,41133,23448,5905,509516,Rented,Diploma,4,749,97,10,2,2,Facebook,Web,1
C01250,Quincy Kuruvilla,21,Male,Patna,Single,Student,Student,17409,16504,5255,96021,Rented,Bachelor,1,574,6,0,0,1,Google Ads,Android,1
C01251,Zinal Mall,24,Female,Bangalore,Single,Student,Student,17904,16236,3403,38930,Owned,Bachelor,0,616,58,0,3,58,YouTube,Android,19
C01252,Ekani Peri,44,Female,Srinagar,Married,Salaried,Sales Executive,29309,19609,3865,173981,Owned,Diploma,4,694,76,17,4,101,Google Ads,Android,29
C01253,Naksh Yohannan,51,Female,Bhopal,Single,Salaried,Accountant,54611,33513,6200,398737,Owned,Diploma,0,715,102,0,6,33,Facebook,Android,11
C01254,Zilmil Ram,34,Female,Nagpur,Divorced,Salaried,Accountant,29996,12571,1882,134829,Family Owned,Diploma,0,696,13,9,1,62,YouTube,iPhone,31
C01255,Anvi Narayanan,59,Male,Jamshedpur,Single,Self-employed,Consultant,79840,38310,18827,737984,Family Owned,PhD,0,685,17,11,0,206,Referral,iPhone,57
C01256,Harsh Guha,53,Male,Hyderabad,Married,Salaried,Government Employee,130815,92006,24522,2868070,Rented,Master,2,683,80,2,3,158,Google Ads,iPhone,49
C01257,Eiravati Mall,55,Male,Surat,Single,Salaried,Government Employee,76327,38122,17381,1183603,Rented,Diploma,1,746,115,10,8,337,Instagram,iPhone,85
C01258,Vincent Khurana,32,Male,Ballia,Single,Salaried,Teacher,122211,89546,38122,2093241,Rented,Bachelor,1,689,33,10,1,204,Referral,iPhone,96
C01259,Balveer Sen,55,Female,Surat,Single,Salaried,Government Employee,74336,37676,11604,1328073,Family Owned,Bachelor,1,759,38,9,3,24,Google Ads,Android,11
C01260,Abdul Zachariah,46,Female,Bhopal,Married,Salaried,Bank Officer,69315,28251,2771,1130867,Rented,High School,3,740,119,13,7,49,Instagram,Android,19
C01261,Henry Kashyap,24,Male,Indore,Single,Student,Student,16997,14586,5602,27403,Family Owned,Diploma,0,543,22,0,1,126,Referral,Web,74
C01262,Suhani Gulati,55,Male,Chapra,Married,Salaried,Accountant,44321,25608,15515,305973,Owned,High School,1,752,39,20,1,247,Facebook,Android,89
C01263,Maya Pau,23,Male,Hyderabad,Single,Student,Student,13967,8138,1263,58212,Owned,High School,1,667,51,0,3,57,Instagram,Web,22
C01264,Amaira Ramanathan,53,Female,Darbhanga,Married,Salaried,Sales Executive,62565,42219,7085,889753,Rented,PhD,1,723,46,18,3,198,Google Ads,Android,52
C01265,Sanaya Nagarajan,38,Female,Chennai,Married,Unemployed,Unemployed,13435,13094,0,15138,Family Owned,High School,4,450,26,0,1,14,YouTube,iPhone,6
C01266,Lakshmi Deo,58,Female,Surat,Married,Self-employed,Freelancer,196445,90730,72697,4080108,Rented,High School,2,687,86,20,3,269,Facebook,Web,90
C01267,Saksham Devan,49,Male,Srinagar,Married,Salaried,Bank Officer,107969,76426,5421,3401729,Rented,Bachelor,2,737,105,24,7,76,Google Ads,Android,38
C01268,Saumya Dani,55,Other,Indore,Single,Salaried,Teacher,59836,43342,23496,918929,Owned,Master,1,763,120,26,5,223,YouTube,Android,56
C01269,Nitara Sridhar,45,Female,Srinagar,Married,Salaried,Accountant,135102,70293,4106,1945169,Rented,Diploma,3,739,79,21,3,81,YouTube,Web,39
C01270,Chandani Som,22,Male,Bhubaneswar,Single,Student,Student,6209,5159,1400,33849,Rented,Bachelor,0,565,39,0,3,178,Google Ads,Web,91
C01271,Meghana Nath,30,Female,Bhopal,Single,Salaried,Teacher,96267,54501,1375,1376901,Rented,High School,0,750,56,2,0,169,Referral,Web,82
C01272,Upadhriti Kaul,55,Male,Nagpur,Married,Self-employed,Consultant,180303,129488,25322,4642325,Family Owned,Diploma,2,727,110,19,9,7,Referral,Web,2
C01273,Max Sani,24,Male,Bhubaneswar,Married,Student,Student,22288,20476,5367,23197,Family Owned,High School,4,560,39,0,3,300,Facebook,iPhone,99
C01274,Onkar Sankaran,56,Male,Hyderabad,Married,Salaried,Software Engineer,62123,45951,7145,813728,Family Owned,Bachelor,4,729,23,3,1,274,Referral,iPhone,100
C01275,Harrison Biswas,21,Female,Meerut,Single,Student,Student,27379,24963,9542,105056,Family Owned,High School,1,585,23,0,0,39,Facebook,iPhone,14
C01276,Warjas Rajagopalan,23,Male,Hyderabad,Married,Salaried,Doctor,131105,62934,43707,836593,Rented,High School,1,693,22,0,1,116,Instagram,Android,53
C01277,Balendra Kata,47,Female,Nagpur,Single,Salaried,Government Employee,73823,35365,19993,718432,Family Owned,Master,0,705,76,3,1,81,YouTube,iPhone,26
C01278,Prisha Banerjee,21,Male,Bhopal,Single,Student,Student,29514,25029,2700,51128,Rented,Diploma,0,589,17,0,1,85,Referral,Android,23
C01279,Tejas Iyengar,38,Male,Patna,Married,Salaried,Teacher,82847,43547,18024,528636,Family Owned,Bachelor,3,732,29,12,0,60,Google Ads,Android,28
C01280,Divya Karpe,32,Other,Darbhanga,Single,Self-employed,Shop Owner,161024,112109,27197,1430905,Rented,Bachelor,1,681,16,0,1,205,YouTube,Android,86
C01281,Gopal Chaudhari,46,Female,Chennai,Divorced,Salaried,Bank Officer,107046,68431,13624,1723774,Rented,Bachelor,0,718,79,7,3,195,Instagram,Android,60
C01282,Rajeshri Kakar,33,Male,Mumbai,Married,Salaried,Doctor,140895,78121,23033,4204631,Rented,PhD,1,753,19,11,1,73,Facebook,iPhone,35
C01283,Raghav Bail,29,Female,Ranchi,Single,Salaried,Doctor,66712,45093,3905,959068,Family Owned,Master,0,676,36,1,1,146,Referral,Web,65
C01284,Ishani Palla,25,Female,Bhopal,Married,Student,Student,5623,5351,1444,16696,Family Owned,Bachelor,2,574,10,0,0,87,Referral,Android,28
C01285,Mahika Kala,45,Female,Bhubaneswar,Married,Salaried,Doctor,95344,49166,24735,488183,Rented,Diploma,3,692,34,8,2,328,Facebook,iPhone,98
C01286,Isaiah Arya,30,Male,Indore,Single,Self-employed,Consultant,85544,36075,22378,1411643,Rented,Bachelor,0,685,96,4,0,348,Google Ads,Android,95
C01287,Faqid Dey,35,Male,Kolkata,Single,Salaried,Bank Officer,137102,65234,7449,1544514,Family Owned,Diploma,0,682,55,9,2,49,Instagram,Web,26
C01288,Vedika Bhattacharyya,41,Male,Srinagar,Married,Salaried,Bank Officer,59098,26781,2147,242969,Family Owned,Bachelor,4,716,79,18,3,270,Referral,iPhone,78
C01289,Elijah Bath,52,Male,Ranchi,Married,Self-employed,Freelancer,159329,103687,57031,4131908,Owned,High School,4,675,29,9,2,13,Facebook,Android,4
C01290,Chanakya Venkatesh,46,Male,Pune,Single,Salaried,Teacher,72585,32940,17788,730605,Rented,PhD,0,752,84,19,6,158,Referral,Web,84
C01291,Lekha Viswanathan,49,Female,Srinagar,Married,Salaried,Accountant,46641,27743,14173,762226,Family Owned,PhD,4,776,91,6,7,269,Facebook,iPhone,77
C01292,Kashvi Subramaniam,51,Female,Delhi,Single,Salaried,Software Engineer,124871,61687,22055,2610853,Owned,PhD,0,720,63,25,1,227,Instagram,Web,90
C01293,Zansi Bakshi,51,Female,Nagpur,Divorced,Salaried,Sales Executive,100930,55952,16651,2590175,Owned,Bachelor,2,756,108,0,6,28,YouTube,Android,14
C01294,Gauri Edwin,41,Female,Nagpur,Married,Salaried,Bank Officer,81393,61131,2930,1057340,Rented,Master,4,718,6,18,0,169,YouTube,Web,59
C01295,Abhiram Acharya,25,Male,Jamshedpur,Married,Salaried,Doctor,95467,59131,23113,592480,Family Owned,PhD,3,700,70,1,1,228,Facebook,iPhone,74
C01296,Qasim Vohra,19,Female,Patna,Single,Unemployed,Unemployed,3141,2022,0,6448,Rented,High School,1,460,5,0,0,126,Referral,Web,41
C01297,Lopa Bal,47,Female,Surat,Single,Salaried,Government Employee,72894,40445,13781,485465,Family Owned,PhD,0,705,46,14,1,10,Referral,iPhone,5
C01298,Vrinda Mangat,36,Female,Mumbai,Married,Salaried,Government Employee,53314,23087,7782,630095,Rented,Diploma,4,680,32,3,2,230,YouTube,Web,82
C01299,Caleb Magar,40,Male,Chapra,Married,Salaried,Accountant,124045,51086,34365,3263121,Rented,Diploma,2,707,13,17,0,125,Instagram,iPhone,76
C01300,Krishna Varghese,56,Male,Kolkata,Married,Unemployed,Unemployed,1899,1480,0,3671,Owned,PhD,2,472,17,0,0,234,Referral,Android,83
C01301,Amruta Char,21,Female,Kolkata,Single,Student,Student,19657,9931,5131,78892,Owned,Bachelor,1,639,22,0,1,172,Instagram,Web,58
C01302,Raagini Mukhopadhyay,46,Female,Surat,Married,Salaried,Teacher,49114,24591,11607,285084,Rented,High School,1,737,112,5,0,226,Referral,Web,73
C01303,Ekalinga Dutt,53,Male,Chapra,Married,Self-employed,Contractor,171209,107501,20372,3882358,Owned,PhD,3,701,119,13,1,260,Google Ads,Web,91
C01304,Farhan Kapoor,18,Female,Kolkata,Single,Student,Student,11604,8607,1719,60586,Rented,Bachelor,0,620,1,0,0,157,YouTube,Web,48
C01305,Varenya Solanki,25,Male,Nagpur,Single,Salaried,Software Engineer,48986,37881,10629,444099,Rented,High School,1,683,44,3,2,126,Facebook,Android,41
C01306,Utkarsh Savant,39,Male,Bangalore,Married,Salaried,Teacher,67921,32376,19505,867640,Rented,PhD,2,750,28,1,1,193,Google Ads,Android,70
C01307,Rachit Vasa,53,Male,Ahmedabad,Married,Salaried,Government Employee,117579,59578,36911,2612561,Owned,Master,3,764,45,24,2,45,Facebook,Web,25
C01308,Chanakya Sangha,18,Male,Kolkata,Single,Student,Student,8091,5750,1668,9951,Owned,Bachelor,0,609,1,0,0,155,Google Ads,iPhone,100
C01309,Akshay Seshadri,48,Female,Delhi,Married,Salaried,Accountant,78583,42595,12302,488742,Family Owned,Bachelor,4,748,80,25,6,42,Instagram,Web,15
C01310,Kavya Babu,19,Male,Srinagar,Single,Student,Student,23647,22024,3992,97500,Rented,Diploma,1,545,7,0,0,136,YouTube,iPhone,69
C01311,Mahika Samra,25,Female,Darbhanga,Single,Student,Student,10820,7422,0,28087,Family Owned,Diploma,0,600,17,0,1,195,Facebook,iPhone,59
C01312,Madhavi Parekh,34,Male,Indore,Single,Salaried,Accountant,103169,50012,2529,3436292,Rented,Bachelor,1,702,110,8,1,231,Instagram,Android,65
C01313,Madhav Tandon,37,Female,Indore,Married,Unemployed,Unemployed,12631,8990,0,5166,Owned,Diploma,2,515,59,0,0,146,Referral,Web,54
C01314,Januja Balan,33,Female,Ahmedabad,Married,Salaried,Government Employee,121946,77785,42052,2580637,Owned,High School,1,686,57,5,0,101,Referral,iPhone,45
C01315,Bina Srinivas,18,Male,Pune,Single,Student,Student,13978,7706,752,29287,Family Owned,Bachelor,0,646,1,0,0,215,YouTube,Web,64
C01316,Raksha Chandra,56,Female,Chennai,Married,Salaried,Software Engineer,121722,49353,27176,1922731,Rented,Diploma,1,769,99,2,7,176,Google Ads,iPhone,53
C01317,Nandini Dada,38,Male,Ranchi,Married,Salaried,Doctor,87536,52972,1832,1035507,Family Owned,Diploma,2,674,108,9,1,68,YouTube,Android,24
C01318,Ishanvi Bava,55,Female,Bangalore,Single,Self-employed,Shop Owner,115120,71013,29322,1970659,Family Owned,Diploma,1,716,67,23,2,208,Referral,iPhone,100
C01319,Xalak Lanka,25,Female,Surat,Single,Salaried,Accountant,33903,25005,13185,348781,Rented,High School,0,681,59,0,4,33,Instagram,iPhone,13
C01320,William Kalita,60,Female,Meerut,Divorced,Self-employed,Shop Owner,82039,36367,32646,601514,Rented,PhD,0,699,106,4,6,159,Referral,iPhone,45
C01321,Bachittar Bobal,57,Female,Ballia,Married,Salaried,Teacher,67683,35431,22129,554502,Owned,Diploma,1,750,49,35,0,27,Instagram,iPhone,8
C01322,Jeet Krishna,45,Male,Meerut,Single,Salaried,Accountant,128343,89518,17630,4438329,Owned,Bachelor,1,692,17,12,0,92,Referral,Android,43
C01323,Ethan Subramaniam,46,Male,Kolkata,Divorced,Self-employed,Consultant,232464,183809,84453,1614205,Rented,Master,0,634,79,3,0,56,Referral,Android,21
C01324,Nilima Divan,26,Female,Bhopal,Married,Salaried,Doctor,49990,33819,8913,241840,Rented,Diploma,1,675,1,1,0,176,YouTube,Android,93
C01325,Om Sanghvi,48,Male,Meerut,Single,Salaried,Sales Executive,34826,16724,4365,276100,Rented,Bachelor,1,698,98,26,1,245,Google Ads,Web,96
C01326,Banjeet Shenoy,44,Male,Bhubaneswar,Married,Salaried,Accountant,80986,64316,17898,439096,Owned,Diploma,2,721,93,14,7,79,Facebook,Web,35
C01327,Wyatt Khurana,51,Female,Meerut,Married,Salaried,Accountant,104878,63889,22934,1917984,Rented,High School,2,716,7,29,0,96,Referral,Android,26
C01328,Bahadurjit Modi,22,Male,Ballia,Single,Unemployed,Unemployed,2175,1603,0,3500,Owned,Bachelor,0,509,30,0,0,222,Instagram,Android,100
C01329,Chakradhar Deol,24,Male,Surat,Married,Salaried,Accountant,94597,47020,6669,1228593,Owned,Bachelor,1,761,18,2,1,154,Referral,iPhone,61
C01330,Neel Swamy,56,Female,Nagpur,Married,Salaried,Sales Executive,141646,111819,10529,4014389,Rented,PhD,4,735,30,23,1,92,YouTube,Web,49
C01331,Aishani Vaidya,52,Female,Srinagar,Married,Salaried,Teacher,46608,21778,5744,693798,Rented,High School,2,743,63,16,4,158,Referral,Android,100
C01332,Krishna Vyas,29,Male,Surat,Married,Self-employed,Shop Owner,247534,114708,24521,2768218,Rented,Master,2,695,36,3,2,148,YouTube,Web,44
C01333,Pushti Sundaram,19,Male,Hyderabad,Married,Student,Student,15985,8546,3559,39114,Rented,High School,2,647,12,0,0,160,YouTube,Android,69
C01334,Chakrika Tiwari,32,Male,Nagpur,Single,Salaried,Doctor,79634,45447,13181,1131253,Rented,High School,0,709,109,6,4,39,Google Ads,Android,13
C01335,Frado Sundaram,21,Male,Pune,Single,Student,Student,26357,15828,10209,44625,Owned,Bachelor,0,592,31,0,1,274,YouTube,Web,76
C01336,Shravya Oza,49,Male,Ranchi,Married,Salaried,Software Engineer,147410,64742,56681,4946024,Rented,High School,1,741,101,26,5,229,Facebook,Android,63
C01337,Yutika Barad,25,Female,Surat,Single,Student,Student,28155,17597,8009,152491,Rented,High School,0,597,36,0,3,109,Referral,Web,31
C01338,Tamanna Vora,47,Male,Nagpur,Married,Salaried,Bank Officer,108239,75171,16483,1743064,Owned,High School,4,751,106,20,0,191,Facebook,iPhone,83
C01339,Henry Dugar,29,Male,Jamshedpur,Single,Self-employed,Shop Owner,105490,43335,8122,3583208,Rented,Master,1,707,59,7,4,179,YouTube,iPhone,85
C01340,Garima Vala,23,Male,Surat,Single,Student,Student,20405,11460,4961,105424,Rented,Diploma,0,597,35,0,2,231,Instagram,iPhone,66
C01341,Nathan Arya,40,Female,Ranchi,Married,Salaried,Sales Executive,110358,81924,25875,3582476,Rented,Master,4,726,68,17,0,73,Facebook,Android,27
C01342,Thomas Thaman,38,Male,Bangalore,Married,Unemployed,Unemployed,7923,7522,0,22362,Owned,High School,3,443,82,0,1,174,Referral,Android,61
C01343,Dayita Dash,54,Female,Ranchi,Married,Salaried,Government Employee,77371,37743,4585,728369,Rented,Master,2,680,3,12,0,252,Google Ads,iPhone,96
C01344,Anita Desai,41,Male,Meerut,Married,Salaried,Teacher,134719,72517,34512,4667629,Rented,PhD,3,730,71,3,4,288,Referral,iPhone,100
C01345,Owen Nadig,33,Male,Delhi,Single,Salaried,Teacher,119165,58065,4947,2034368,Rented,Bachelor,1,735,9,4,0,43,YouTube,Android,13
C01346,Ethan Prabhu,19,Female,Bangalore,Single,Student,Student,27928,15506,2183,61886,Owned,Bachelor,1,603,2,0,0,152,Facebook,Android,94
C01347,Vasana Kade,50,Female,Chapra,Single,Salaried,Accountant,131925,54394,33264,3300888,Rented,Diploma,1,733,22,11,1,231,Instagram,Web,75
C01348,Yashawini Wadhwa,28,Female,Bhopal,Single,Salaried,Software Engineer,111612,63864,36945,2284721,Owned,Diploma,1,727,116,3,0,43,Facebook,Android,21
C01349,Bimala Chana,50,Female,Bhopal,Married,Salaried,Accountant,86973,50507,2940,1158293,Owned,Master,4,726,89,1,3,269,Instagram,Android,71
C01350,Bhanumati Ramanathan,26,Male,Nagpur,Single,Salaried,Bank Officer,84943,54973,21636,286580,Rented,High School,0,658,18,4,0,133,Referral,iPhone,79
C01351,Girish Shankar,24,Male,Indore,Single,Student,Student,23437,15129,2671,74631,Rented,Bachelor,0,624,12,0,0,210,Instagram,Android,54
C01352,Bhavani Badal,42,Male,Indore,Married,Self-employed,Freelancer,140791,104012,50076,1325736,Rented,PhD,4,674,91,2,0,190,Google Ads,Web,70
C01353,Jai Gade,59,Male,Ranchi,Married,Salaried,Doctor,52820,41015,17112,422870,Rented,Diploma,1,665,27,16,0,70,Google Ads,iPhone,35
C01354,Leela Shroff,34,Female,Srinagar,Married,Salaried,Accountant,144925,59724,42625,2310675,Owned,PhD,1,774,120,2,6,250,YouTube,iPhone,87
C01355,Wazir Dani,26,Male,Ahmedabad,Married,Self-employed,Consultant,184482,84248,42411,3039873,Family Owned,Master,3,705,89,3,3,23,YouTube,Android,14
C01356,Samaksh Kar,64,Male,Mumbai,Married,Self-employed,Business Owner,249100,130668,91520,1570164,Rented,Master,3,678,19,9,1,351,Instagram,iPhone,97
C01357,Varenya Thakur,26,Male,Surat,Married,Salaried,Sales Executive,72393,29017,400,1247390,Owned,Diploma,4,730,17,3,1,230,Instagram,Android,63
C01358,Maanav Suresh,23,Male,Bhubaneswar,Single,Student,Student,8467,6826,778,15817,Owned,Bachelor,1,573,4,0,0,221,Referral,Web,64
C01359,Janya Devi,34,Male,Hyderabad,Married,Salaried,Accountant,97390,74848,12870,939113,Rented,Master,1,703,37,11,0,75,Google Ads,Web,22
C01360,Charita Natt,34,Female,Meerut,Single,Salaried,Teacher,54766,37379,9905,252015,Owned,Bachelor,1,724,87,10,0,193,Referral,iPhone,98
C01361,Bahadurjit Kade,21,Male,Nagpur,Single,Student,Student,15065,13932,5976,43190,Rented,High School,1,559,16,0,0,124,YouTube,Web,37
C01362,Inaya Doctor,42,Male,Ranchi,Married,Self-employed,Freelancer,183074,102542,38412,2574367,Rented,Diploma,3,685,57,8,4,143,Google Ads,Android,69
C01363,Zashil Chahal,49,Female,Chennai,Married,Salaried,Accountant,41705,24178,12629,571036,Rented,Master,4,746,109,13,9,232,YouTube,Web,69
C01364,Garima Bhakta,26,Male,Delhi,Married,Salaried,Software Engineer,98928,62783,31096,1412916,Family Owned,Bachelor,2,700,24,1,0,295,YouTube,Android,89
C01365,Nathaniel Memon,36,Female,Ballia,Divorced,Self-employed,Contractor,146609,64187,1530,3323754,Rented,PhD,1,724,33,8,2,116,Instagram,Web,39
C01366,Upkaar Bandi,32,Female,Chapra,Single,Self-employed,Freelancer,61013,44579,15029,311798,Owned,Bachelor,0,687,119,3,9,153,Instagram,Android,60
C01367,Matthew Dhar,45,Male,Chennai,Single,Unemployed,Unemployed,2694,2517,0,6959,Rented,Master,0,471,37,0,2,100,Referral,Web,32
C01368,Lohit Prakash,61,Female,Bangalore,Married,Self-employed,Freelancer,122981,69932,7566,1644043,Rented,Bachelor,3,687,33,17,2,127,Instagram,Web,40
C01369,Harita Agate,38,Female,Bhubaneswar,Married,Salaried,Bank Officer,119187,48562,27242,3913098,Family Owned,PhD,1,737,67,8,2,316,Referral,iPhone,97
C01370,Harinakshi Chopra,60,Female,Meerut,Married,Salaried,Bank Officer,120968,54936,41116,1736305,Rented,Master,2,731,90,26,2,94,Facebook,Android,50
C01371,Kavya Sridhar,59,Female,Darbhanga,Married,Salaried,Software Engineer,46445,29652,17409,594315,Owned,Master,4,712,81,5,0,15,Facebook,iPhone,4
C01372,Ekbal Batta,18,Female,Pune,Single,Student,Student,6576,3321,1232,37240,Family Owned,Bachelor,0,645,1,0,0,97,Instagram,Android,39
C01373,Nisha Chauhan,18,Female,Bhopal,Single,Student,Student,13107,12369,4653,66407,Rented,High School,1,593,1,0,0,142,Facebook,iPhone,92
C01374,Faris Sood,19,Male,Patna,Single,Student,Student,18339,11897,2897,36316,Family Owned,Diploma,1,619,3,0,0,140,Google Ads,iPhone,52
C01375,Aarnav Seshadri,30,Male,Indore,Married,Salaried,Bank Officer,58361,45557,13437,419854,Rented,Master,4,671,7,8,0,39,Google Ads,Web,10
C01376,Praneel Chadha,29,Female,Jamshedpur,Married,Self-employed,Shop Owner,239098,117689,75135,6196909,Family Owned,Master,3,727,61,1,3,50,Instagram,iPhone,30
C01377,Samuel Krishna,36,Female,Chennai,Married,Salaried,Accountant,70630,46179,915,324586,Rented,Diploma,1,669,47,2,1,296,Referral,Web,76
C01378,Rajeshri Chaudhari,41,Male,Indore,Married,Salaried,Teacher,46129,26729,76,465038,Family Owned,Diploma,4,719,76,6,2,136,Referral,iPhone,57
C01379,Devika Deshpande,53,Male,Chennai,Single,Self-employed,Freelancer,32561,17035,12660,349921,Rented,High School,0,682,88,15,7,134,Referral,Android,62
C01380,Naveen Gole,54,Other,Mumbai,Married,Salaried,Teacher,88019,56065,18475,587922,Owned,Bachelor,3,727,75,3,4,285,YouTube,Android,80
C01381,Yadavi Dixit,47,Female,Bangalore,Married,Salaried,Software Engineer,144197,81287,18699,4412558,Rented,PhD,3,739,39,6,1,203,Instagram,iPhone,87
C01382,Warinder Wable,24,Other,Srinagar,Single,Student,Student,21561,20449,5992,55006,Rented,Bachelor,0,565,33,0,2,227,Google Ads,iPhone,61
C01383,Rehaan Chaudhuri,20,Male,Surat,Single,Student,Student,5419,2801,1166,28514,Rented,Bachelor,1,595,2,0,0,20,Instagram,iPhone,6
C01384,Krishna Gill,26,Male,Meerut,Single,Salaried,Doctor,77881,35203,13509,481112,Rented,PhD,0,698,7,4,0,364,YouTube,iPhone,98
